,key,val
3332,điều dưỡng chuyên ngành Hộ sinh(Chỉ tuyển nữ),77203
3333,Chuyên ngành : Quản lý nhà nước về di sản văn hóa,7310205
3334,Liên thông Việt Nam học D96,7310630
3335,Văn hóa học - Văn hóa truyền thông A16,7229040
3336,Kinh tế nông nghiệp (Chuyên ngành: Kinh tế và quản lý thuỷ sản),7620115
3337,Cử nhân Xét nghiệm y học,7720601
3338,Gia đình học D78,7229045
3339,+ Chuyên ngành Quản lí các hoạt động Âm nhạc,7840102
3340,QLVH - Quản lý nhà nước về gia đình D01,7310205
3341,Liên thông Quản lý văn hóa C00,7229042
3342,Công nghệ kỳ thuật ô tô,7510205
3343,Cử nhân Y tế công cộng,77207
3344,Báo chí C00,7320101
3345,Chuyên ngành Hướng dẫn du lịch quốc tế,78101
3346,Cử nhân Điều dưỡng (chuyên ngành Hộ sinh),77203
3347,Thông tin học D96,74802
3348,Dược sĩ cao đẳng,77202
3349,Liên thông Khoa học thư viện D01,73202
3350,+ Chuyên ngành Lữ hành - Hướng dẫn du lịch,7810103
3351,Kĩ thuật y học (hình ảnh),7720602
3352,Kinh doanh xuất bản phẩm C00,7320402
3353,Điều Dưỡng (Chuyên ngành Hộ Sinh),77203
3354,Luật C00,73801
3355,Công nghệ kỹ thuật nhiệt lạnh,7510206
3356,- Thông tin học,73202
3357,Y học cổ truyền (học 6 năm),7720115
3358,- Kinh doanh xuất bản phẩm,7320402
3359,"Vật lí trị liệu, phục hồi chức năng",7720603
3360,Bác sĩ Răng Hàm Mặt,7720501
3361,Gia đình học C00,7229045
3362,Bác sĩ y học cổ truyền (Học 6 năm),7720115
3363,Thông tin học C00,74802
3364,Ngành phát hành XBP,73204
3365,Văn hóa du lịch.,78101
3366,Văn hóa các DTTSVN D,7229040
3367,Hộ sinh (Chỉ tuyển nữ),7720302
3368,Quản lý văn hóa (chuyên ngành Quản lý nghệ thuật),7229042
3369,Liên thông VNH D,7850102
3370,Y khoa (có CC Tiếng Anh),7140231
3371,Liên thông QLVH C,7320107
3372,Thông tin học C,74802
3373,Kỹ thuật phục hình răng,7720502
3374,Liên thông KHTV D,7520120
3375,Bác sĩ đa khoa,7720101
3376,VNH - Hướng dẫn du lịch quốc tế,78101
3377,"VNH-Lữ hành, HDDH C",7810103
3378,Công nghệ kĩ thuật điện.điện tử,7510301
3379,Cao đẳng VNH D,78502
3380,Chuyên ngành : Viết báo,7850102
3381,Chuyên ngành Lữ hành - Hướng dẫn du lịch,7810103
3382,Công nghệ Kỹ thuật điện – điện tử,7510301
3383,Văn hóa DSTT Việt Nam tổ chức và QLVH vùng DTTS,7220101
3384,Cử nhân Phục hồi chức năng,7720603
3385,Ngôn Ngữ Anh,7220201
3386,Quản trị - Luật,73404
3387,Luật Thương mại Quốc tế,7340122
3388,Ngành Sáng tác văn hoc ( Chuyên ngành Viết báo ),7220110
3389,Y học dự phòng (học 6 năm),7720110
3390,Nhóm ngành kinh tế - Quản trị kinh doanh,7340101
3391,Chuyên ngành Quản lý Nhà nước và Gia đình,7310205
3392,ĐHSP Âm nhạc,7140221
3393,"Vật lý trị liệu, phục hồi chức năng",7720603
3394,ĐH Thanh nhạc,7210205
3395,ĐH Thiết kế Thời trang,7210404
3396,ĐH Công nghệ may,7540204
3397,Gia đình học - Quản trị dịch vụ gia đình,7229045
3398,"- Văn hoá học ( Gồm các chuyên ngành: Nghiên cứu văn hoá, Văn hoá truyền thông )",7229042
3399,+ Chuyên ngành Mĩ thuật - Quảng cáo,73404
3400,Văn hóa các dân tộc thiểu số Việt Nam D78,7220112
3401,- Khoa học thư viện,73202
3402,"Việt Nam học - Lữ hành, Hướng dẫn du lịch D01",7310630
3403,Bác sĩ y học dự phòng (học 6 năm),7720110
3404,Văn hóa học - Nghiên cứu văn hóa C00,7229040
3405,"Nông nghiệp (Kỹ thuật nông nghiệp, Quản lý đất đai)",76201
3406,Kỹ thuật Điện Điện tử,7520201
3407,QLVH - Chính sách văn hóa và quản lý nghệ thuật N04,72201
3408,Du lịch - Hướng dẫn du lịch quốc tế,78101
3409,Thư viện thông tin.,73202
3410,Văn hóa các dân tộc thiểu số Việt Nam C00,7220112
3411,Văn hóa du lịch,78101
3412,Việt Nam học - Văn hóa du lịch D96,7310630
3413,Khoa học thư viện D96,73202
3414,Việt Nam học - Hướng dẫn du lịch quốc tế D78,7310630
3415,Quản lý văn hóa (chuyên ngành chính sách văn hóa),7229040
3416,Bảo tàng học C15,7320305
3417,Y học dự phòng,7720110
3418,Quản trị dịch vụ du lịch và lữ hành C00,7810103
3419,Văn hóa học - Văn hóa truyền thông C00,7229040
3420,Điều dưỡng chuyên ngành Hộ sinh,77203
3421,QLVH - Quản lý nhà nước về gia đình D78,7310205
3422,Kỹ thuật công trình,7510102
3423,điều dưỡng chuyên ngành Gây mê hồi sức,7720301
3424,Liên thông Khoa học thư viện D96,73202
3425,Bác sĩ Y học dự phòng,7720110
3426,Kinh doanh xuất bản phẩm C15,7320402
3427,ĐHSP Mỹ thuật,72101
3428,Dược học (học 5 năm),77202
3429,Luật D01,73801
3430,ĐH Diễn viên kịch - điện ảnh,7210234
3431,Sáng tác văn học D,7220110
3432,ĐH Quản lý văn hóa,7229042
3433,VNH-Văn hóa du lịch D,78101
3434,QLVH-CSVH&QLNT C,7510605
3435,Kĩ thuật Phục hình răng,7720502
3436,QLVH-Biên đạo múa,7210243
3437,Khoa học thư viện D,73202
3438,Kinh doanh XBP C,73401
3439,QLVH-QLNN về gia đình C,7229045
3440,QLVH-QLNN về DSVH D,7860109
3441,Bác sĩ Răng Hàm Mặt (học 6 năm),77205
3442,Cao đẳng KHTV C,7520120
3443,Văn hóa các DTTSVN R,7229040
3444,Xét nghiệm,7720601
3445,VHH-Nghiên cứu VH C,7860113
3446,Gây mê hồi sức,7720603
3447,Ngôn ngữ Anh (Tiếng Anh),7220201
3448,QLVH-Biểu diễn âm nhạc,7210210
3449,Thông tin học D,74802
3450,Bảo tàng học C,7320305
3451,VHH - Văn hoá truyền thông C,7320106
3452,Sư phạm GDCD-Sử,7140218
3453,"VNH-Lữ hành, HDDL D",7810103
3454,Cao đẳng QLVH C,78502
3455,Kỹ thuật xét nghiệp y học,7720601
3456,Công nghệ kỹ thuật Điện Điện tử,7510301
3457,Chuyên ngành : Hướng dẫn du lịch quốc tế,78101
3458,Công nghệ chế biến và bảo quản thực phẩm.,7540101
3459,+ Chuyên ngành Văn hoá Du lịch,78101
3460,+ Chuyên ngành Tổ chức hoạt động văn hoá DTTS,7840102
3461,Ngành phát hành XBP.,73204
3462,Bảo tàng,7320305
3463,Quản lý văn hóa (chuyên ngành Quản lý nghệ thuật).,7229042
3464,ĐH Thiết kế Đồ họa,7210403
3465,+ Chuyên ngành Hướng dẫn viên du lịch quốc tế,78101
3466,Dược học (có CC Tiếng Anh),77202
3467,Sáng tác và lý luận phê bình văn học,7220110
3468,"Công nghệ kĩ thuật điện, Điện tử",7510301
3469,Quản lý văn hóa (Chuyên ngành Mỹ thuật quảng cáo,7229042
3470,Cử nhân Kỹ thuật hình ảnh y học,7720602
3471,Sư phạm Văn học,7229030
3472,Cử nhân Điều dưỡng (chuyên ngành Gây mê hồi sức),7720301
3473,Điều dưỡng chuyên ngành Gây mê hồi sức,7720301
3474,Điện công nghiệp & dân dụng,76201
3475,Công nghệ kỹ thuật Điện - Điện tử,7510301
3476,Bác sĩ Y học cổ truyền,7720115
3477,Cử nhân Kỹ thuật phục hình răng,7720502
3478,Xây dựng và quản lý đô thị,75803
3479,Công nghệ chế biến và bảo quản thực phẩm,7540101
3480,Điện dân dụng và công nghiệp,76201
3481,Du lịch.,78101
3482,"Kinh tế, chuyên ngành Quản lý đô thị và Môi trường",78501
3483,Việt Nam học (Hướng dẫn du lịch),7310630
3484,Sư phạm mỹ thuật mầm non,7140222
3485,ĐH Piano,7210208
3486,Sư phạm toán lý,7140209
3487,"Sư phạm thể dục Đoàn, Đội",7810301
3488,Sư phạm âm nhạc mầm non,7140221
3489,Công tác thanh thiếu niên,7760102
3490,ĐH Hội họa,7310301
3491,Kỹ sư xây dựng,75802
3492,"Quản trị kinh doanh, chuyên ngành Thương mại và Du lịch",7340121
3493,Kiến trúc (môn vẽ hệ số 2),7580101
3494,Quản trị kinh doanh (chuyên ngành Kế toán kiểm toán),73403
3495,Giáo dục Tiểu học (hệ cao đẳng),7140202
3496,Sư phạm công nghệ,7140246
3497,Ngành Dầu khí,7520604
3498,Sư phạm toán học (CĐ),7140209
3499,Sư phạm Vật lý (CĐ),7140211
3500,Sư phạm Ngữ văn (CĐ),7140217
3501,GD Thể chất (NK hệ số 2),7140206
3502,Ngôn ngữ Anh (AV hệ số 2),7220201
3503,Việt Nam học (chuyên ngành Hướng dẫn viên du lịch và Quàn lý Nhà hàng - Khách sạn),78102
3504,Sư phạm Văn Sử,7140217
3505,"Kỹ thuật đại chất ( Địa chất Dầu khí, Địa chất Vật lý Dầu khí",7520501
3506,Kỹ thuật Dầu khí,7520604
3507,Sư phạm mỹ thuật GDCD,7140222
3508,Sư phạm Lịch sử (CĐ),7140218
3509,Sư phạm Âm nhạc (CĐ),7140221
3510,Kinh tế Nông nghiệp,7620115
3511,SP Tiếng Anh (AV hệ số 2),7140231
3512,Kỹ thuật Hóa Dầu,7520301
3513,Kỹ thuật Hóa dầu,7520301
3514,Giáo dục mầm mon,7140201
3515,Việt Nam học (VH Du lịch),7310630
3516,Sư phạm Mỹ thuật (CĐ),7140222
3517,nuôi trông thủy sản,7620301
3518,SP Ngữ Văn,7140217
3519,Sư phạm Mỹ Thuật,7140222
3520,Tiếng Anh (AV hệ số 1),7140231
3521,Sư phạm lý tin,7140210
3522,Sư phạm văn sử,7140217
3523,Sư phạm toán tin,7140209
3524,Sư phạm sinh hóa,7140213
3525,SP Kỹ thuật công nghiệp,7520117
3526,Sư phạm Ngữ ván,7140217
3527,Sư phạm Kĩ thuật nông nghiệp,7140215
3528,SP Kỹ thuật Nông nghiệp,7140215
3529,Công nghệ thiết bị trường học,7510406
3530,C.nghệ Thiết bị trường học,7510406
3531,Sư phạm Kỹ thuật Nông nghiệp,7140215
3532,Giáo dục chính trị.,7140205
3533,Tin Học Ứng Dụng,74202
3534,SP Toán học (dạy Toán bằng tiếng Anh),74601
3535,SP Tin học (dạy Tin bằng tiếng Anh),7140210
3536,SP Vật lý (dạy Vật lý bằng tiếng Anh),7440102
3537,SP Công nghệ,7140246
3538,Chính trị học (SP Triết học),7310201
3539,Tâm lý học giáo dục.,7310403
3540,Kĩ thuật hóa dầu,7520301
3541,SP Kỹ thuật nông nghiệp,7140215
3542,SP Kĩ thuật công nghiệp,7520117
3543,Giáo dục Tiểu học - SP Tiếng Anh,7140202
3544,Chính trị học (Kinh tế chính trị Mác - Lênin),7310201
3545,SP Hoá học,7310602
3546,Tâm lý học (Tâm lý học trường học),73104
3547,SP Sinh học (dạy Sinh bằng tiếng Anh),74201
3548,Tâm lý học giáo dục...,7310403
3549,Sư phạm Kỹ thuật Công nghiệp,7140214
3550,Giáo dục Mầm non - SP Tiếng Anh,7140201
3551,Sư phạm địa lý,7140219
3552,Giáo dục Quốc phòng – An ninh,7140208
3553,Giáo dục thể chất (NK hệ số 2),7140206
3554,Công nghệ thiết bị trường học:,7510406
3555,Chính trị học (Triết học Mác - Lênin),7310201
3556,SP Vật lý (đào tạo giáo viên dạy Vật lý bằng tiếng Anh),7440102
3557,Chính trị học (Kinh tế chính trị MAC Lênin),7310201
3558,Tâm lý học - Giáo dục,7310403
3559,SP Kỹ thuật NN,752
3560,quản lí văn hóa,7229040
3561,Giáo dục Tiểu học SP Tiếng Anh,7140202
3562,SP Toán học (đào tạo giáo viên dạy Toán học bằng tiếng Anh),74601
3563,SP Tin học (đào tạo giáo viên dạy Tin học bằng tiếng Anh),7140210
3564,SP Hoá học (dạy Hoá bằng tiếng Anh),7140231
3565,Tiếng Anh (AV hệ số 2),7140231
3566,SP Tin học (Tiếng Anh),7140231
3567,Chính trị học (Triết học Mác Lê nin),7310201
3568,Tâm lý học giáo dục..,7310403
3569,SP Mỹ Thuật,72101
3570,Tâm lí học (Ngoài SP),73104
3571,Giáo dục Mầm non SP Tiếng Anh,7140201
3572,SP Toán học (Tiếng Anh),74601
3573,SP Hoá,7229042
3574,SP T.Pháp,738
3575,CĐ CN Thiết bị TH,7210402
3576,SP Sinh học (đào tạo giáo viên dạy Sinh học bằng tiếng Anh),74201
3577,GD Chính trị GD Quốc phòng,7310201
3578,Thư viện - Thông tin:,73202
3579,Sư phạm Triết học,7229001
3580,Chính trị học (Triết học Mác Lênin),7310201
3581,SP Ngữ Văn:,7140217
3582,SP Địa lý:,7140219
3583,GD Quốc phòng - An ninh,7140208
3584,SP Triết học,7229001
3585,SP Sinh học (Tiếng Anh),74201
3586,Sinh học.,74201
3587,Tâm lý Giáo dục.,7310403
3588,GDCT - GDQP,7720501
3589,Tâm lí học.,73104
3590,Sư phạm tiếng Pháp.,7140233
3591,GD Quốc phòng - AN,7140208
3592,Quản lý Giáo dục.,7140114
3593,SPKT C.Nghiệp,76201
3594,Thiết kế đồ họa (Đại trà),7210403
3595,Thương mại điện tử (hệ Đại trà),7340122
3596,Kế toán (hệ Đại trà),73403
3597,Công nghệ kỹ thuật ntảy tính (CLC tiếng Việt),7480108
3598,Công nghệ Thông Tin (hệ Chất lượng cao tiếng Anh),74802
3599,Công nghệ Thông Tin (hệ Đại trà),74802
3600,Công nghệ kỹ thuật công trình xây dựng (hệ Chất lượng cao tiếng Anh),7510102
3601,Công nghệ kỹ thuật công trình xây dựng (hệ Đại trà),7510102
3602,CN kỹ thuật cơ khí,7520103
3603,Công nghệ chế tạo máy (hệ Chất lượng cao tiếng Anh),7510202
3604,Công nghệ chế tạo máy (hệ Chất lượng cao tiếng Việt),7510202
3605,Công nghệ kỹ thuật cơ điện tử (hệ Chất lượng cao tiếng Anh),7510203
3606,Công nghệ kỹ thuật cơ điện tử (hệ Đại trà),7510203
3607,Công nghệ kỹ thuật ô tô (hệ Chất lượng cao tiếng Việt),7510205
3608,Công nghệ kỹ thuật nhiệt (CLC tiếng Anh),7510206
3609,Công nghệ kỹ thuật nhiệt (hệ Đại trà),7510206
3610,Công Nghệ kỹ thuật điện - điện tử (hệ Chất lượng cao tiếng Anh),7510301
3611,Chính trị học (Triết học Mác - Lenin),7310201
3612,Công Nghệ kỹ thuật điện - điện tử (hệ Đại trà),7510301
3613,Công nghệ kỹ thuật Điện tử - Truyền thông (hệ Chất lượng cao tiếng Việt),7510302
3614,SP Mĩ thuật,752
3615,Công nghệ kỹ thuật điều khiển và tự động hoá (hệ Chất lượng cao tiếng Anh),7510303
3616,Công nghệ kỹ thuật điều khiển và tự động hoá (hệ Đại trà),7510303
3617,Giáo dục Chính trị.,7140205
3618,Công nghệ vật liệu (hệ Đại trà),7510402
3619,Quản lý Công nghiệp (hệ Chất lượng cao tiếng Việt),75106
3620,Văn học.,7229030
3621,Công nghệ kỹ thuật in (Đại trà),75108
3622,Công nghệ Thực phẩm (hệ Chất lượng cao tiếng Việt),7540101
3623,Công nghệ may (Đại trà),7540204
3624,Quản trị nhà hàng và dịch vụ ăn uống (Đại trà),7810202
3625,Ngôn ngữ Anh (đã quy về thang 30),7220201
3626,Kế toán (hệ Chất lượng cao tiếng Việt),7540106
3627,Công nghệ Thông Tin (hệ Chất lượng cao tiếng Việt),74802
3628,Công nghệ kỹ thuật máy tính (CLC tiếng Anh),7480108
3629,Công nghệ kỹ thuật cơ khí (hệ Chất lượng cao tiếng Anh),75102
3630,Công nghệ kỹ thuật máy tính ( Đại trà),7480108
3631,Công nghệ chế tạo máy (hệ Đại trà),7510202
3632,Công Nghệ kỹ thuật điện - điện tử (hệ Chất lượng cao tiếng Việt),7510301
3633,kỹ thuật dữ liệu (Đại trà),7520309
3634,Công nghệ Kỹ thuật Hóa học (hệ Đại trà),7510401
3635,Công nghệ kỹ thuật công trình xây dựng (hệ Chất lượng cao tiếng Việt),7510102
3636,GD Tiểu học - SP T.Anh,7140202
3637,Công nghệ in (hệ Đại trà),75108
3638,Kỹ thuật Y sinh (Điện tử Y sinh) (hệ Đại trà),7520212
3639,Công nghệ may (hệ Đại trà),7540204
3640,Thiết kế thời trang (hệ Đại trà),7210404
3641,Công nghệ kỹ thuật cơ điện tử (hệ Chất lượng cao tiếng Việt),7510203
3642,Công nghệ kỹ thuật cơ khí (hệ Chất lượng cao tiếng Việt),75102
3643,Công nghệ kỹ thuật ô tô (hệ Chất lượng cao tiếng Anh),7510205
3644,Công nghệ kỹ thuật ô tô (hệ Đại trà),7510205
3645,Công nghệ kỹ thuật nhiệt (hệ Chất lượng cao tiếng Việt),7510206
3646,Năng lượng tái tạo (Đại trà),7510202
3647,CN kỹ thuật máy tính,7480106
3648,Công nghệ kỹ thuật môi trường (hệ Đại trà),7510406
3649,Công nghệ kỹ thuật Điện tử - Truyền thông (hệ Chất lượng cao tiếng Anh),7510302
3650,Kỹ thuật Công nghiệp (hệ Đại trà),7520117
3651,Công nghệ kỹ thuật Điện tử - Truyền thông (hệ Đại trà),7510302
3652,Tâm lý học Giáo dục.,7310403
3653,Công nghệ kỹ thuật điều khiển và tự động hoá (hệ Chất lượng cao tiếng Việt),7510303
3654,Sư phạm KT C.Nghiệp,7140214
3655,CN kỹ thuật công trình xây dựng,7510102
3656,Công nghệ kỹ thuật môi trường (hệ Chất lượng cao tiếng Việt),7510406
3657,CN chế tạo máy,7510202
3658,SP Lịch Sử:,7229010
3659,Logistics và quản lý chuỗi cung ứng (hệ Đại trà),7510605
3660,CN kỹ thuật nhiệt,7520115
3661,"CN kỹ thuật điện tử, truyền thông",7510301
3662,Công nghệ Thực phẩm (hệ Đại trà),7540101
3663,CN kỹ thuật hóa học,7520301
3664,Kiến trúc (Đại trà),7580101
3665,Chính trị học (Kinh tế chính trị Mác Lênin),7310201
3666,Sư phạm Tiếng Anh (đã quy về thang 30),7140231
3667,CN may,7540204
3668,Sư phạm Sử.,7140213
3669,Công nghệ kỹ thuật cơ khí (hệ Đại trà),75102
